name,movieId
To Cross the Rubicon,699
Angus,700
Daens,701
Faces,702
Boys,703
"Quest, The",704
Cosi,705
Sunset Park,706
Mulholland Falls,707
"Truth About Cats & Dogs, The",708
Oliver & Company,709
Celtic Pride,710
Flipper,711
Captives,712
Of Love and Shadows,713
Dead Man,714
"Horseman on the Roof, The",715
Switchblade Sisters,716
Mouth to Mouth,717
"Visitors, The",718
Multiplicity,719
Wallace & Gromit: The Best of Aardman Animation,720
Halfmoon,721
"Haunted World of Edward D. Wood Jr., The",722
Two Friends,723
"Craft, The",724
"Great White Hype, The",725
Last Dance,726
War Stories,727
Cold Comfort Farm,728
"Institute Benjamenta, or This Dream People Call Human Life",729
Low Life,730
Heaven's Prisoners,731
Original Gangstas,732
"Rock, The",733
Getting Away With Murder,734
Cemetery Man,735
Twister,736
Barb Wire,737
"Garçu, Le",738
Honey Moon,739
Ghost in the Shell,741
Thinner,742
Spy Hard,743
Brothers in Trouble,744
Wallace & Gromit: A Close Shave,745
Force of Evil,746
"Stupids, The",747
"Arrival, The",748
"Man from Down Under, The",749
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,750
Careful,751
Vermont Is For Lovers,752
"Month by the Lake, A",753
Gold Diggers: The Secret of Bear Mountain,754
Kim,755
Carmen Miranda: Bananas Is My Business,756
Ashes of Time,757
"Jar, The",758
Maya Lin: A Strong Clear Vision,759
Stalingrad,760
"Phantom, The",761
Striptease,762
"Last of the High Kings, The",763
Heavy,764
Jack,765
I Shot Andy Warhol,766
"Grass Harp, The",767
Someone Else's America,768
Marlene Dietrich: Shadow and Light,769
Costa Brava,770
Life Is Rosy,771
Quartier Mozart,772
Touki Bouki,773
Wend Kuuni,774
Spirits of the Dead,775
Babyfever,776
Pharaoh's Army,777
Trainspotting,778
'Til There Was You,779
Independence Day,780
Stealing Beauty,781
"Fan, The",782
"Hunchback of Notre Dame, The",783
"Cable Guy, The",784
Kingpin,785
Eraser,786
"Gate of Heavenly Peace, The",787
"Nutty Professor, The",788
"I, the Worst of All",789
"Unforgettable Summer, An",790
"Last Klezmer: Leopold Kozlowski, His Life and Music, The",791
"Hungarian Fairy Tale, A",792
My Life and Times With Antonin Artaud,793
Midnight Dancers,794
Somebody to Love,795
"Very Natural Thing, A",796
"Old Lady Who Walked in the Sea, The",797
Daylight,798
"Frighteners, The",799
Lone Star,800
Harriet the Spy,801
Phenomenon,802
Walking and Talking,803
She's the One,804
"Time to Kill, A",805
American Buffalo,806
Rendezvous in Paris,807
Alaska,808
Fled,809
Kazaam,810
Magic Hunter,812
Larger Than Life,813
"Boy Called Hate, A",814
Power 98,815
Two Deaths,816
"Very Brady Sequel, A",818
Stefano Quantestorie,819
Death in the Garden,820
"Crude Oasis, The",821
Hedd Wyn,822
"Collector, The",823
Kaspar Hauser,824
Regular Guys,825
Women Robbers,826
"Convent, The",827
"Adventures of Pinocchio, The",828
Joe's Apartment,829
"First Wives Club, The",830
Stonewall,831
Ransom,832
High School High,833
Phat Beach,834
Foxfire,835
Chain Reaction,836
Matilda,837
Emma,838
"Crow: City of Angels, The",839
House Arrest,840
Eyes Without a Face,841
Tales from the Crypt Presents: Bordello of Blood,842
Lotto Land,843
"Story of Xinghua, The",844
"Day the Sun Turned Cold, The",845
Flirt,846
"Big Squeeze, The",847
"Spitfire Grill, The",848
Escape from L.A.,849
Cyclo,850
Basquiat,851
Tin Cup,852
Dingo,853
"Ballad of Narayama, The",854
Every Other Weekend,855
Mille bolle blu,856
Crows and Sparrows,857
"Godfather, The",858
"Hippie Revolution, The",859
"Maybe, Maybe Not",860
Supercop,861
Manny & Lo,862
"Wife, The",864
Small Faces,865
Bound,866
Carpool,867
Death in Brunswick,868
Kansas City,869
Gone Fishin',870
Lover's Knot,871
Vive L'Amour,872
Shadow of Angels,873
Killer: A Journal of Murder,874
Nothing to Lose,875
Supercop 2,876
Girls Town,877
Bye-Bye,878
"Relic, The",879
"Island of Dr. Moreau, The",880
First Kid,881
"Trigger Effect, The",882
Sweet Nothing,884
Bogus,885
Bulletproof,886
Talk of Angels,887
1-900,889
Baton Rouge,890
Halloween: The Curse of Michael Myers,891
Twelfth Night,892
Mother Night,893
Liebelei,894
Venice/Venice,895
Wild Reeds,896
For Whom the Bell Tolls,897
"Philadelphia Story, The",898
Singin' in the Rain,899
"American in Paris, An",900
Funny Face,901
Breakfast at Tiffany's,902
Vertigo,903
Rear Window,904
It Happened One Night,905
Gaslight,906
"Gay Divorcee, The",907
North by Northwest,908
"Apartment, The",909
Some Like It Hot,910
Charade,911
Casablanca,912
"Maltese Falcon, The",913
My Fair Lady,914
Sabrina,915
Roman Holiday,916
"Little Princess, The",917
Meet Me in St. Louis,918
"Wizard of Oz, The",919
Gone with the Wind,920
My Favorite Year,921
Sunset Blvd.,922
Citizen Kane,923
2001: A Space Odyssey,924
Golden Earrings,925
All About Eve,926
"Women, The",927
Rebecca,928
Foreign Correspondent,929
Notorious,930
Spellbound,931
"Affair to Remember, An",932
To Catch a Thief,933
Father of the Bride,934
"Band Wagon, The",935
Ninotchka,936
Love in the Afternoon,937
Gigi,938
"Reluctant Debutante, The",939
"Adventures of Robin Hood, The",940
"Mark of Zorro, The",941
Laura,942
"Ghost and Mrs. Muir, The",943
Lost Horizon,944
Top Hat,945
To Be or Not to Be,946
My Man Godfrey,947
Giant,948
East of Eden,949
"Thin Man, The",950
His Girl Friday,951
Around the World in 80 Days,952
It's a Wonderful Life,953
Mr. Smith Goes to Washington,954
Bringing Up Baby,955
Penny Serenade,956
"Scarlet Letter, The",957
Lady of Burlesque,958
Of Human Bondage,959
Angel on My Shoulder,960
Little Lord Fauntleroy,961
They Made Me a Criminal,962
"Inspector General, The",963
Angel and the Badman,964
"39 Steps, The",965
A Walk in the Sun,966
"Outlaw, The",967
Night of the Living Dead,968
"African Queen, The",969
Beat the Devil,970
Cat on a Hot Tin Roof,971
"Last Time I Saw Paris, The",972
Meet John Doe,973
Algiers,974
Something to Sing About,975
"Farewell to Arms, A",976
Moonlight Murder,977
Nothing Personal,979
"Yes, Madam",980
Dangerous Ground,981
Picnic,982
Madagascar Skin,983
"Pompatus of Love, The",984
Small Wonders,985
Fly Away Home,986
Bliss,987
Grace of My Heart,988
Brother of Sleep,989
Maximum Risk,990
Michael Collins,991
"Rich Man's Wife, The",992
Infinity,993
Big Night,994
Last Man Standing,996
Caught,997
Set It Off,998
2 Days in the Valley,999
Curdled,1000
"Associate, The",1001
Ed's Next Move,1002
Extreme Measures,1003
"Glimmer Man, The",1004
D3: The Mighty Ducks,1005
"Chamber, The",1006
"Apple Dumpling Gang, The",1007
"Davy Crockett, King of the Wild Frontier",1008
Escape to Witch Mountain,1009
"Love Bug, The",1010
Herbie Rides Again,1011
Old Yeller,1012
"Parent Trap, The",1013
Pollyanna,1014
Homeward Bound: The Incredible Journey,1015
"Shaggy Dog, The",1016
Swiss Family Robinson,1017
That Darn Cat!,1018
"20,000 Leagues Under the Sea",1019
Cool Runnings,1020
Angels in the Outfield,1021
Cinderella,1022
Winnie the Pooh and the Blustery Day,1023
"Three Caballeros, The",1024
"Sword in the Stone, The",1025
So Dear to My Heart,1026
Robin Hood: Prince of Thieves,1027
Mary Poppins,1028
Dumbo,1029
Pete's Dragon,1030
Bedknobs and Broomsticks,1031
Alice in Wonderland,1032
"Fox and the Hound, The",1033
Freeway,1034
"Sound of Music, The",1035
Die Hard,1036
"Lawnmower Man, The",1037
Unhook the Stars,1038
Synthetic Pleasures,1039
"Secret Agent, The",1040
Secrets & Lies,1041
That Thing You Do!,1042
To Gillian on Her 37th Birthday,1043
Surviving Picasso,1044
Love Is All There Is,1045
Beautiful Thing,1046
"Long Kiss Goodnight, The",1047
"Ghost and the Darkness, The",1049
Looking for Richard,1050
Trees Lounge,1051
"Proprietor, The",1052
Normal Life,1053
Get on the Bus,1054
Shadow Conspiracy,1055
Jude,1056
Everyone Says I Love You,1057
Bitter Sugar,1058
William Shakespeare's Romeo + Juliet,1059
Swingers,1060
Sleepers,1061
"Sunchaser, The",1062
Johns,1063
Five Angles on Murder,1065
Shall We Dance,1066
"Damsel in Distress, A",1067
Crossfire,1068
"Murder, My Sweet",1069
Macao,1070
For the Moment,1071
Willy Wonka & the Chocolate Factory,1073
"Sexual Life of the Belgians, The",1075
"Innocents, The",1076
Sleeper,1077
Bananas,1078
"Fish Called Wanda, A",1079
Monty Python's Life of Brian,1080
Victor/Victoria,1081
"Candidate, The",1082
"Great Race, The",1083
Bonnie and Clyde,1084
"Old Man and the Sea, The",1085
Dial M for Murder,1086
Madame Butterfly,1087
Dirty Dancing,1088
Reservoir Dogs,1089
Platoon,1090
Weekend at Bernie's,1091
Basic Instinct,1092
"Doors, The",1093
"Crying Game, The",1094
Glengarry Glen Ross,1095
Sophie's Choice,1096
E.T. the Extra-Terrestrial,1097
"Search for One-eye Jimmy, The",1098
"Christmas Carol, A",1099
Days of Thunder,1100
Top Gun,1101
American Strays,1102
Rebel Without a Cause,1103
"Streetcar Named Desire, A",1104
Children of the Corn IV: The Gathering,1105
"Leopard Son, The",1106
Loser,1107
Charm's Incidents,1109
Bird of Prey,1110
Microcosmos,1111
Palookaville,1112
"Associate, The",1113
"Funeral, The",1114
Sleepover,1115
"Single Girl, A",1116
"Eighth Day, The",1117
North Star,1118
Drunks,1119
"People vs. Larry Flynt, The",1120
Glory Daze,1121
Plutonium Circus,1122
"Perfect Candidate, A",1123
On Golden Pond,1124
"Return of the Pink Panther, The",1125
Drop Dead Fred,1126
"Abyss, The",1127
"Fog, The",1128
Escape from New York,1129
"Howling, The",1130
Jean de Florette,1131
Manon of the Spring,1132
Talking About Sex,1133
Johnny 100 Pesos,1134
Private Benjamin,1135
Monty Python and the Holy Grail,1136
Hustler White,1137
Dadetown,1138
Everything Relative,1139
Entertaining Angels: The Dorothy Day Story,1140
Last Call,1141
Get Over It,1142
Three Lives and Only One Death,1143
"Line King: The Al Hirschfeld Story, The",1144
Snowriders,1145
Curtis's Charm,1146
When We Were Kings,1147
Wallace & Gromit: The Wrong Trousers,1148
JLG/JLG,1149
"Return of Martin Guerre, The",1150
Lesson Faust,1151
He Walked by Night,1152
Raw Deal,1153
T-Men,1154
"Invitation, The",1155
"Children Are Watching Us, The",1156
"Symphonie pastorale, La",1157
Here Comes Cookie,1158
Love in Bloom,1159
Six of a Kind,1160
"Tin Drum, The",1161
"Ruling Class, The",1162
Mina Tannenbaum,1163
2 ou 3 choses que je sais d'elle,1164
"Bloody Child, The",1165
Farmer & Chase,1166
Dear God,1167
Bad Moon,1168
American Dream,1169
Best of the Best 3: No Turning Back,1170
Bob Roberts,1171
Cinema Paradiso,1172
"Cook the Thief His Wife & Her Lover, The",1173
Dead Tired,1174
Delicatessen,1175
"Double Life of Veronique, The",1176
Enchanted April,1177
Paths of Glory,1178
"Grifters, The",1179
Hear My Song,1180
"Shooter, The",1181
"English Patient, The",1183
Mediterraneo,1184
My Left Foot,1185
"Sex, Lies, and Videotape",1186
Passion Fish,1187
Strictly Ballroom,1188
"Thin Blue Line, The",1189
Tie Me Up! Tie Me Down!,1190
Madonna: Truth or Dare,1191
Paris Is Burning,1192
One Flew Over the Cuckoo's Nest,1193
Cheech and Chong's Up in Smoke,1194
Star Wars: Episode V - The Empire Strikes Back,1196
"Princess Bride, The",1197
Raiders of the Lost Ark,1198
Brazil,1199
Aliens,1200
"Good, the Bad and the Ugly, The",1201
Withnail & I,1202
12 Angry Men,1203
Lawrence of Arabia,1204
"Clockwork Orange, A",1206
To Kill a Mockingbird,1207
Apocalypse Now,1208
Once Upon a Time in the West,1209
Star Wars: Episode VI - Return of the Jedi,1210
Wings of Desire,1211
"Third Man, The",1212
Goodfellas,1213
Alien,1214
Army of Darkness,1215
"Big Blue, The",1216
Ran,1217
"Killer, The",1218
Psycho,1219
"Blues Brothers, The",1220
"Godfather: Part II, The",1221
Full Metal Jacket,1222
"Grand Day Out with Wallace and Gromit, A",1223
Henry V,1224
Amadeus,1225
"Quiet Man, The",1226
Once Upon a Time in America,1227
Raging Bull,1228
Annie Hall,1230
"Right Stuff, The",1231
Stalker,1232
"Boot, Das",1233
"Sting, The",1234
Harold and Maude,1235
Trust,1236
"Seventh Seal, The",1237
Local Hero,1238
"Terminator, The",1240
Dead Alive,1241
Glory,1242
Rosencrantz and Guildenstern Are Dead,1243
Manhattan,1244
Miller's Crossing,1245
Dead Poets Society,1246
"Graduate, The",1247
Touch of Evil,1248
"Femme Nikita, La",1249
"Bridge on the River Kwai, The",1250
8 1/2,1251
Chinatown,1252
"Day the Earth Stood Still, The",1253
"Treasure of the Sierra Madre, The",1254
Bad Taste,1255
Duck Soup,1256
Better Off Dead...,1257
"Shining, The",1258
Stand by Me,1259
M,1260
Evil Dead II,1261
"Great Escape, The",1262
"Deer Hunter, The",1263
Diva,1264
Groundhog Day,1265
Unforgiven,1266
"Manchurian Candidate, The",1267
Pump Up the Volume,1268
Arsenic and Old Lace,1269
Back to the Future,1270
Fried Green Tomatoes,1271
Patton,1272
Down by Law,1273
Akira,1274
Highlander,1275
Cool Hand Luke,1276
Cyrano de Bergerac,1277
